policy_id,owner_age,gender,zone,vehicle_class,vehicle_age,bonus_class,duration_years,claim_count,claim_cost,is_zero_exposure
36693,46,Male,3,1,68,1,0.0,0,0,True
36694,46,Male,3,2,0,7,0.383562,0,0,False
36695,46,Male,3,2,1,7,0.961644,0,0,False
36696,46,Male,3,2,3,7,1.0,0,0,False
36697,46,Male,3,2,5,1,0.460274,0,0,False
36698,46,Male,3,2,6,2,0.49589,0,0,False
36699,46,Male,3,2,6,3,0.50411,0,0,False
36700,46,Male,3,2,7,1,0.936986,0,0,False
36701,46,Male,3,2,7,2,0.0,0,0,True
36702,46,Male,3,2,8,1,0.953425,0,0,False
36703,46,Male,3,2,8,3,0.50411,0,0,False
36704,46,Male,3,2,13,1,0.580822,0,0,False
36705,46,Male,3,2,13,7,0.610959,0,0,False
36706,46,Male,3,2,14,1,0.791781,0,0,False
36707,46,Male,3,2,15,1,0.99726,0,0,False
36708,46,Male,3,2,16,1,0.945205,0,0,False
36709,46,Male,3,2,16,4,1.679452,0,0,False
36710,46,Male,3,2,16,7,2.841096,0,0,False
36711,46,Male,3,2,17,1,0.539726,0,0,False
36712,46,Male,3,2,17,2,0.0,0,0,True
36713,46,Male,3,2,17,5,0.69589,0,0,False
36714,46,Male,3,2,17,7,1.764384,0,0,False
36715,46,Male,3,2,18,7,1.0,0,0,False
36716,46,Male,3,2,22,7,0.980822,0,0,False
36717,46,Male,3,2,26,1,0.328767,0,0,False
36718,46,Male,3,2,27,1,0.389041,0,0,False
36719,46,Male,3,2,52,1,0.430137,0,0,False
36720,46,Male,3,2,52,2,0.473973,0,0,False
36721,46,Male,3,3,0,1,0.632877,0,0,False
36722,46,Male,3,3,0,2,0.50411,0,0,False
36723,46,Male,3,3,0,7,1.090411,0,0,False
36724,46,Male,3,3,1,1,6.120548,0,0,False
36725,46,Male,3,3,1,2,1.005479,0,0,False
36726,46,Male,3,3,1,3,1.375342,0,0,False
36727,46,Male,3,3,1,4,2.00274,0,0,False
36728,46,Male,3,3,1,5,0.49589,0,0,False
36729,46,Male,3,3,1,6,2.008219,0,0,False
36730,46,Male,3,3,1,7,8.715068,0,0,False
36731,46,Male,3,3,2,1,0.0,0,0,True
36732,46,Male,3,3,2,2,0.928767,0,0,False
36733,46,Male,3,3,2,3,2.432877,0,0,False
36734,46,Male,3,3,2,4,0.158904,0,0,False
36735,46,Male,3,3,2,5,1.613699,0,0,False
36736,46,Male,3,3,2,6,1.712329,0,0,False
36737,46,Male,3,3,2,7,10.79452,0,0,False
36738,46,Male,3,3,3,1,2.246575,0,0,False
36739,46,Male,3,3,3,2,0.928767,0,0,False
36740,46,Male,3,3,3,4,0.49589,0,0,False
36741,46,Male,3,3,3,5,0.50411,0,0,False
36742,46,Male,3,3,3,7,4.580822,0,0,False
36743,46,Male,3,3,4,1,3.290411,0,0,False
36744,46,Male,3,3,4,2,0.668493,0,0,False
36745,46,Male,3,3,4,3,0.084932,0,0,False
36746,46,Male,3,3,4,4,0.49863,0,0,False
36747,46,Male,3,3,4,6,1.468493,0,0,False
36748,46,Male,3,3,4,7,3.980822,0,0,False
36749,46,Male,3,3,5,1,1.454795,0,0,False
36750,46,Male,3,3,5,2,0.424658,0,0,False
36751,46,Male,3,3,5,3,0.49863,0,0,False
36752,46,Male,3,3,5,4,2.99726,0,0,False
36753,46,Male,3,3,5,5,1.50411,0,0,False
36754,46,Male,3,3,5,7,1.572603,0,0,False
36755,46,Male,3,3,6,3,0.945205,0,0,False
36756,46,Male,3,3,6,6,2.00274,0,0,False
36757,46,Male,3,3,6,7,4.99726,0,0,False
36758,46,Male,3,3,7,2,0.372603,0,0,False
36759,46,Male,3,3,7,3,0.0,0,0,True
36760,46,Male,3,3,7,7,4.841096,0,0,False
36761,46,Male,3,3,8,5,1.0,0,0,False
36762,46,Male,3,3,8,7,1.0,0,0,False
36763,46,Male,3,3,9,7,0.986301,0,0,False
36764,46,Male,3,3,10,7,1.942466,0,0,False
36765,46,Male,3,3,11,2,1.049315,0,0,False
36766,46,Male,3,3,11,4,0.99726,0,0,False
36767,46,Male,3,3,11,7,1.087671,0,0,False
36768,46,Male,3,3,12,1,1.117808,0,0,False
36769,46,Male,3,3,12,2,0.487671,0,0,False
36770,46,Male,3,3,12,3,1.50137,0,0,False
36771,46,Male,3,3,12,7,1.956164,0,0,False
36772,46,Male,3,3,13,1,3.649315,0,0,False
36773,46,Male,3,3,13,2,0.290411,0,0,False
36774,46,Male,3,3,13,3,1.016438,0,0,False
36775,46,Male,3,3,13,4,1.054795,0,0,False
36776,46,Male,3,3,13,5,0.235616,0,0,False
36777,46,Male,3,3,13,7,1.468493,0,0,False
36778,46,Male,3,3,14,1,1.868493,0,0,False
36779,46,Male,3,3,14,3,0.580822,0,0,False
36780,46,Male,3,3,14,7,1.016438,0,0,False
36781,46,Male,3,3,15,1,3.947945,0,0,False
36782,46,Male,3,3,15,2,1.441096,0,0,False
36783,46,Male,3,3,15,3,0.306849,0,0,False
36784,46,Male,3,3,15,4,0.246575,0,0,False
36785,46,Male,3,3,15,5,0.372603,0,0,False
36786,46,Male,3,3,15,6,1.0,0,0,False
36787,46,Male,3,3,15,7,2.00274,0,0,False
36788,46,Male,3,3,16,1,2.005479,0,0,False
36789,46,Male,3,3,16,2,0.786301,0,0,False
36790,46,Male,3,3,16,3,3.424658,0,0,False
36791,46,Male,3,3,16,4,1.265753,0,0,False
36792,46,Male,3,3,16,5,1.49863,0,0,False
36793,46,Male,3,3,16,6,0.50137,0,0,False
36794,46,Male,3,3,16,7,3.931507,0,0,False
36795,46,Male,3,3,17,1,1.586301,0,0,False
36796,46,Male,3,3,17,2,1.0,0,0,False
36797,46,Male,3,3,17,3,1.49863,0,0,False
36798,46,Male,3,3,17,4,0.50137,0,0,False
36799,46,Male,3,3,17,7,6.40274,0,0,False
36800,46,Male,3,3,18,1,0.983562,0,0,False
36801,46,Male,3,3,18,3,0.49863,0,0,False
36802,46,Male,3,3,18,4,0.50137,0,0,False
36803,46,Male,3,3,19,5,0.0,0,0,True
36804,46,Male,3,3,21,1,0.2,0,0,False
36805,46,Male,3,3,21,2,1.0,0,0,False
36806,46,Male,3,3,21,7,0.345205,0,0,False
36807,46,Male,3,3,22,2,0.49589,0,0,False
36808,46,Male,3,3,22,3,0.50411,0,0,False
36809,46,Male,3,3,22,7,1.0,0,0,False
36810,46,Male,3,3,23,1,0.536986,0,0,False
36811,46,Male,3,3,23,2,0.079452,0,0,False
36812,46,Male,3,3,23,3,0.726027,0,0,False
36813,46,Male,3,3,23,7,1.263014,0,0,False
36814,46,Male,3,3,24,1,1.0,0,0,False
36815,46,Male,3,3,25,1,1.0,0,0,False
36816,46,Male,3,3,25,7,1.438356,0,0,False
36817,46,Male,3,3,26,1,0.019178,0,0,False
36818,46,Male,3,3,26,3,0.49589,0,0,False
36819,46,Male,3,3,26,7,1.0,0,0,False
36820,46,Male,3,3,27,1,0.49863,0,0,False
36821,46,Male,3,3,27,6,0.345205,0,0,False
36822,46,Male,3,3,27,7,1.972603,0,0,False
36823,46,Male,3,4,0,1,0.493151,0,0,False
36824,46,Male,3,4,0,7,0.438356,0,0,False
36825,46,Male,3,4,1,7,2.315068,0,0,False
36826,46,Male,3,4,2,2,1.0,0,0,False
36827,46,Male,3,4,2,4,0.0,0,0,True
36828,46,Male,3,4,2,7,6.126027,0,0,False
36829,46,Male,3,4,3,4,0.50411,0,0,False
36830,46,Male,3,4,3,7,0.589041,0,0,False
36831,46,Male,3,4,4,1,0.0,0,0,True
36832,46,Male,3,4,4,3,0.0,0,0,True
36833,46,Male,3,4,4,4,0.339726,0,0,False
36834,46,Male,3,4,4,5,0.747945,0,0,False
36835,46,Male,3,4,4,6,0.50137,0,0,False
36836,46,Male,3,4,4,7,0.978082,0,0,False
36837,46,Male,3,4,5,7,1.0,0,0,False
36838,46,Male,3,4,6,1,1.027397,0,0,False
36839,46,Male,3,4,6,2,0.39726,0,0,False
36840,46,Male,3,4,6,3,1.252055,0,0,False
36841,46,Male,3,4,6,4,0.249315,0,0,False
36842,46,Male,3,4,7,1,0.189041,0,0,False
36843,46,Male,3,4,7,5,1.0,0,0,False
36844,46,Male,3,4,7,7,2.753425,0,0,False
36845,46,Male,3,4,8,6,0.49863,0,0,False
36846,46,Male,3,4,8,7,0.964384,0,0,False
36847,46,Male,3,4,9,3,0.49863,0,0,False
36848,46,Male,3,4,9,4,0.50137,0,0,False
36849,46,Male,3,4,9,7,0.189041,0,0,False
36850,46,Male,3,4,10,1,0.0,0,0,True
36851,46,Male,3,4,10,2,1.0,0,0,False
36852,46,Male,3,4,10,4,0.068493,0,0,False
36853,46,Male,3,4,10,7,3.383562,0,0,False
36854,46,Male,3,4,11,1,0.410959,0,0,False
36855,46,Male,3,4,11,7,1.961644,0,0,False
36856,46,Male,3,4,12,4,0.0,0,0,True
36857,46,Male,3,4,12,7,1.09863,0,0,False
36858,46,Male,3,4,13,3,0.942466,0,0,False
36859,46,Male,3,4,13,5,1.0,0,0,False
36860,46,Male,3,4,13,6,0.460274,0,0,False
36861,46,Male,3,4,14,1,0.953425,0,0,False
36862,46,Male,3,4,15,1,3.156164,0,0,False
36863,46,Male,3,4,15,2,1.087671,0,0,False
36864,46,Male,3,4,15,4,0.926027,0,0,False
36865,46,Male,3,4,15,7,2.734247,0,0,False
36866,46,Male,3,4,16,1,0.89589,0,0,False
36867,46,Male,3,4,16,2,0.50411,0,0,False
36868,46,Male,3,4,16,3,0.928767,0,0,False
36869,46,Male,3,4,16,4,2.50137,0,0,False
36870,46,Male,3,4,16,5,0.928767,0,0,False
36871,46,Male,3,4,16,7,7.19726,0,0,False
36872,46,Male,3,4,17,1,1.383562,0,0,False
36873,46,Male,3,4,17,5,1.021918,0,0,False
36874,46,Male,3,4,17,6,1.131507,0,0,False
36875,46,Male,3,4,17,7,6.635616,0,0,False
36876,46,Male,3,4,18,1,0.591781,0,0,False
36877,46,Male,3,4,18,2,0.49863,0,0,False
36878,46,Male,3,4,18,3,2.493151,0,0,False
36879,46,Male,3,4,18,7,2.49863,1,6153,False
36880,46,Male,3,4,19,1,1.465753,0,0,False
36881,46,Male,3,4,19,4,0.947945,0,0,False
36882,46,Male,3,4,19,7,1.0,0,0,False
36883,46,Male,3,4,20,7,1.0,0,0,False
36884,46,Male,3,4,21,7,1.0,0,0,False
36885,46,Male,3,4,22,1,1.0,0,0,False
36886,46,Male,3,4,22,3,1.0,0,0,False
36887,46,Male,3,4,23,7,0.909589,0,0,False
36888,46,Male,3,4,25,1,1.0,0,0,False
36889,46,Male,3,4,26,1,0.778082,0,0,False
36890,46,Male,3,5,0,1,0.0,0,0,True
36891,46,Male,3,5,0,7,0.506849,0,0,False
36892,46,Male,3,5,1,1,0.589041,0,0,False
36893,46,Male,3,5,1,2,0.50137,0,0,False
36894,46,Male,3,5,1,7,1.684932,0,0,False
36895,46,Male,3,5,2,7,1.0,0,0,False
36896,46,Male,3,5,3,7,2.016438,0,0,False
36897,46,Male,3,5,4,1,0.49863,0,0,False
36898,46,Male,3,5,4,2,0.50137,0,0,False
36899,46,Male,3,5,4,7,1.989041,0,0,False
36900,46,Male,3,5,5,1,0.468493,0,0,False
36901,46,Male,3,5,5,2,1.487671,0,0,False
36902,46,Male,3,5,5,7,4.476712,0,0,False
36903,46,Male,3,5,6,7,1.0,0,0,False
36904,46,Male,3,5,7,1,0.383562,0,0,False
36905,46,Male,3,5,7,5,0.49863,0,0,False
36906,46,Male,3,5,7,6,1.0,0,0,False
36907,46,Male,3,5,8,6,0.487671,0,0,False
36908,46,Male,3,5,8,7,1.756164,0,0,False
36909,46,Male,3,5,9,5,0.238356,0,0,False
36910,46,Male,3,5,9,7,1.0,0,0,False
36911,46,Male,3,5,10,6,0.452055,0,0,False
36912,46,Male,3,5,10,7,2.728767,0,0,False
36913,46,Male,3,5,11,7,1.723288,0,0,False
36914,46,Male,3,5,12,2,2.060274,0,0,False
36915,46,Male,3,5,12,3,0.378082,0,0,False
36916,46,Male,3,5,12,4,1.084932,0,0,False
36917,46,Male,3,5,12,5,0.063014,0,0,False
36918,46,Male,3,5,12,6,0.457534,0,0,False
36919,46,Male,3,5,12,7,2.99726,0,0,False
36920,46,Male,3,5,13,1,2.668493,0,0,False
36921,46,Male,3,5,13,2,1.39726,0,0,False
36922,46,Male,3,5,13,3,0.676712,0,0,False
36923,46,Male,3,5,13,7,1.953425,0,0,False
36924,46,Male,3,5,14,1,2.457534,0,0,False
36925,46,Male,3,5,14,2,1.00274,0,0,False
36926,46,Male,3,5,14,3,0.860274,0,0,False
36927,46,Male,3,5,14,6,1.0,0,0,False
36928,46,Male,3,5,14,7,0.810959,0,0,False
36929,46,Male,3,5,15,1,0.928767,0,0,False
36930,46,Male,3,5,15,2,0.99726,0,0,False
36931,46,Male,3,5,15,3,1.49863,0,0,False
36932,46,Male,3,5,15,6,0.958904,0,0,False
36933,46,Male,3,5,16,1,1.057534,0,0,False
36934,46,Male,3,5,16,3,1.0,0,0,False
36935,46,Male,3,5,16,5,0.945205,0,0,False
36936,46,Male,3,5,16,6,0.789041,0,0,False
36937,46,Male,3,5,16,7,7.463014,0,0,False
36938,46,Male,3,5,17,1,0.49589,0,0,False
36939,46,Male,3,5,17,2,0.846575,0,0,False
36940,46,Male,3,5,17,3,1.260274,0,0,False
36941,46,Male,3,5,17,4,0.989041,0,0,False
36942,46,Male,3,5,17,7,6.419178,0,0,False
36943,46,Male,3,5,18,6,0.49589,0,0,False
36944,46,Male,3,5,18,7,4.358904,0,0,False
36945,46,Male,3,5,19,2,1.0,0,0,False
36946,46,Male,3,5,19,7,2.432877,0,0,False
36947,46,Male,3,5,20,7,1.936986,0,0,False
36948,46,Male,3,5,25,4,0.435616,0,0,False
36949,46,Male,3,5,27,6,0.49589,0,0,False
36950,46,Male,3,6,0,7,1.076712,0,0,False
36951,46,Male,3,6,1,7,0.50411,0,0,False
36952,46,Male,3,6,2,1,0.463014,0,0,False
36953,46,Male,3,6,2,7,4.410959,0,0,False
36954,46,Male,3,6,3,2,0.90411,0,0,False
36955,46,Male,3,6,3,3,0.0,0,0,True
36956,46,Male,3,6,3,7,1.342466,0,0,False
36957,46,Male,3,6,5,7,0.621918,1,21954,False
36958,46,Male,3,6,6,3,0.591781,0,0,False
36959,46,Male,3,6,6,7,1.10137,0,0,False
36960,46,Male,3,6,7,7,0.569863,0,0,False
36961,46,Male,3,6,8,7,1.0,0,0,False
36962,46,Male,3,6,9,7,0.715068,0,0,False
36963,46,Male,3,6,10,7,2.249315,0,0,False
36964,46,Male,3,6,11,1,0.624658,0,0,False
36965,46,Male,3,6,11,7,1.945205,0,0,False
36966,46,Male,3,6,12,1,0.668493,0,0,False
36967,46,Male,3,6,12,4,0.939726,0,0,False
36968,46,Male,3,6,12,7,1.49863,0,0,False
36969,46,Male,3,6,13,1,1.00274,0,0,False
36970,46,Male,3,6,13,3,0.115068,0,0,False
36971,46,Male,3,6,13,6,0.49863,0,0,False
36972,46,Male,3,6,13,7,1.50137,0,0,False
36973,46,Male,3,6,14,1,1.046575,0,0,False
36974,46,Male,3,6,14,7,5.147945,0,0,False
36975,46,Male,3,6,15,5,1.0,0,0,False
36976,46,Male,3,6,15,7,3.394521,0,0,False
36977,46,Male,3,6,16,2,1.0,0,0,False
36978,46,Male,3,6,16,3,0.49863,0,0,False
36979,46,Male,3,6,16,4,0.50137,0,0,False
36980,46,Male,3,6,16,7,1.791781,0,0,False
36981,46,Male,3,6,17,1,0.49589,0,0,False
36982,46,Male,3,6,17,2,0.035616,0,0,False
36983,46,Male,3,6,17,7,1.934247,0,0,False
36984,46,Male,3,6,18,7,2.956164,0,0,False
36985,46,Male,3,6,19,1,0.19726,0,0,False
36986,46,Male,3,6,20,1,0.0,0,0,True
36987,46,Male,3,6,20,5,1.0,0,0,False
36988,46,Male,3,6,20,6,0.0,0,0,True
36989,46,Male,3,7,3,1,0.50411,0,0,False
36990,46,Male,3,7,15,5,0.621918,0,0,False
36991,46,Male,4,1,0,7,0.060274,0,0,False
36992,46,Male,4,1,1,7,0.953425,0,0,False
36993,46,Male,4,1,2,1,0.975342,0,0,False
36994,46,Male,4,1,2,2,0.134247,0,0,False
36995,46,Male,4,1,2,7,0.482192,0,0,False
36996,46,Male,4,1,3,1,1.027397,0,0,False
36997,46,Male,4,1,4,1,0.939726,0,0,False
36998,46,Male,4,1,5,7,0.041096,0,0,False
36999,46,Male,4,1,6,1,0.958904,0,0,False
37000,46,Male,4,1,6,2,1.0,0,0,False
37001,46,Male,4,1,6,3,1.0,0,0,False
37002,46,Male,4,1,6,5,0.961644,0,0,False
37003,46,Male,4,1,7,6,0.49589,0,0,False
37004,46,Male,4,1,7,7,0.49863,0,0,False
37005,46,Male,4,1,11,7,1.460274,0,0,False
37006,46,Male,4,1,12,2,0.775342,0,0,False
37007,46,Male,4,1,12,3,0.49863,0,0,False
37008,46,Male,4,1,12,4,0.580822,0,0,False
37009,46,Male,4,1,12,7,1.10137,0,0,False
37010,46,Male,4,1,14,7,1.0,0,0,False
37011,46,Male,4,1,15,6,1.041096,0,0,False
37012,46,Male,4,1,15,7,0.457534,0,0,False
37013,46,Male,4,1,16,1,0.043836,0,0,False
37014,46,Male,4,1,16,7,2.279452,0,0,False
37015,46,Male,4,1,17,1,1.0,0,0,False
37016,46,Male,4,1,17,7,2.427397,0,0,False
37017,46,Male,4,1,18,1,1.0,0,0,False
37018,46,Male,4,1,18,6,0.975342,0,0,False
37019,46,Male,4,1,21,5,1.0,0,0,False
37020,46,Male,4,1,21,7,1.00274,0,0,False
37021,46,Male,4,1,22,1,1.0,0,0,False
37022,46,Male,4,1,22,7,1.0,0,0,False
37023,46,Male,4,1,24,2,0.252055,0,0,False
37024,46,Male,4,1,28,2,0.336986,0,0,False
37025,46,Male,4,1,28,3,1.0,0,0,False
37026,46,Male,4,1,29,1,0.934247,0,0,False
37027,46,Male,4,1,30,1,0.994521,0,0,False
37028,46,Male,4,1,31,1,0.438356,0,0,False
37029,46,Male,4,1,31,2,0.284932,0,0,False
37030,46,Male,4,1,31,3,0.249315,0,0,False
37031,46,Male,4,1,32,4,1.49589,0,0,False
37032,46,Male,4,1,32,5,0.50411,0,0,False
37033,46,Male,4,1,33,7,1.0,0,0,False
37034,46,Male,4,1,38,2,0.747945,0,0,False
37035,46,Male,4,1,38,3,0.252055,0,0,False
37036,46,Male,4,1,39,1,2.0,0,0,False
37037,46,Male,4,1,41,1,0.471233,0,0,False
37038,46,Male,4,1,42,1,1.252055,0,0,False
37039,46,Male,4,1,42,2,1.0,0,0,False
37040,46,Male,4,1,43,1,0.493151,0,0,False
37041,46,Male,4,1,43,7,0.0,0,0,True
37042,46,Male,4,1,44,1,1.926027,0,0,False
37043,46,Male,4,1,44,2,0.246575,0,0,False
37044,46,Male,4,1,44,3,0.753425,0,0,False
37045,46,Male,4,1,45,7,0.978082,0,0,False
37046,46,Male,4,1,46,1,0.50411,0,0,False
37047,46,Male,4,1,46,2,0.49863,0,0,False
37048,46,Male,4,1,46,3,0.50137,0,0,False
37049,46,Male,4,1,46,7,0.70411,0,0,False
37050,46,Male,4,1,47,1,1.961644,0,0,False
37051,46,Male,4,1,47,7,1.0,0,0,False
37052,46,Male,4,1,48,1,0.419178,0,0,False
37053,46,Male,4,1,51,5,0.49589,0,0,False
37054,46,Male,4,1,55,7,0.235616,0,0,False
37055,46,Male,4,2,0,1,0.169863,0,0,False
37056,46,Male,4,2,1,1,0.19726,0,0,False
37057,46,Male,4,2,1,2,0.0,0,0,True
37058,46,Male,4,2,1,7,2.150685,0,0,False
37059,46,Male,4,2,2,1,1.046575,0,0,False
37060,46,Male,4,2,2,2,1.005479,0,0,False
37061,46,Male,4,2,2,7,1.0,0,0,False
37062,46,Male,4,2,3,1,0.446575,0,0,False
37063,46,Male,4,2,4,1,0.931507,0,0,False
37064,46,Male,4,2,4,7,0.961644,0,0,False
37065,46,Male,4,2,5,1,1.975342,0,0,False
37066,46,Male,4,2,5,2,0.0,0,0,True
37067,46,Male,4,2,5,7,2.035616,0,0,False
37068,46,Male,4,2,6,5,1.49863,0,0,False
37069,46,Male,4,2,7,1,0.964384,0,0,False
37070,46,Male,4,2,7,3,0.084932,0,0,False
37071,46,Male,4,2,7,4,0.50137,0,0,False
37072,46,Male,4,2,7,5,0.821918,0,0,False
37073,46,Male,4,2,8,2,1.0,0,0,False
37074,46,Male,4,2,8,3,0.945205,0,0,False
37075,46,Male,4,2,9,1,0.980822,0,0,False
37076,46,Male,4,2,9,2,0.172603,0,0,False
37077,46,Male,4,2,9,6,0.690411,0,0,False
37078,46,Male,4,2,9,7,1.252055,0,0,False
37079,46,Male,4,2,10,1,0.178082,0,0,False
37080,46,Male,4,2,10,6,0.334247,0,0,False
37081,46,Male,4,2,10,7,0.882192,0,0,False
37082,46,Male,4,2,11,1,0.509589,0,0,False
37083,46,Male,4,2,11,3,1.786301,0,0,False
37084,46,Male,4,2,12,1,0.967123,0,0,False
37085,46,Male,4,2,13,2,1.361644,0,0,False
37086,46,Male,4,2,13,3,0.50137,0,0,False
37087,46,Male,4,2,14,1,0.868493,0,0,False
37088,46,Male,4,2,14,2,0.032877,0,0,False
37089,46,Male,4,2,14,7,1.391781,0,0,False
37090,46,Male,4,2,15,1,1.0,0,0,False
37091,46,Male,4,2,15,2,1.589041,0,0,False
37092,46,Male,4,2,15,7,0.312329,0,0,False
37093,46,Male,4,2,16,1,2.0,0,0,False
37094,46,Male,4,2,16,2,1.0,0,0,False
37095,46,Male,4,2,16,6,0.975342,0,0,False
37096,46,Male,4,2,16,7,1.983562,0,0,False
37097,46,Male,4,2,17,1,2.238356,0,0,False
37098,46,Male,4,2,17,2,0.709589,0,0,False
37099,46,Male,4,2,17,3,2.50137,0,0,False
37100,46,Male,4,2,17,4,1.0,0,0,False
37101,46,Male,4,2,17,5,1.49589,0,0,False
37102,46,Male,4,2,17,6,0.50411,0,0,False
37103,46,Male,4,2,17,7,1.668493,0,0,False
37104,46,Male,4,2,18,1,4.079452,0,0,False
37105,46,Male,4,2,18,2,0.424658,0,0,False
37106,46,Male,4,2,18,4,1.49863,0,0,False
37107,46,Male,4,2,18,6,0.49863,0,0,False
37108,46,Male,4,2,18,7,1.950685,0,0,False
37109,46,Male,4,2,19,1,1.99726,0,0,False
37110,46,Male,4,2,19,2,1.0,0,0,False
37111,46,Male,4,2,19,6,1.0,0,0,False
37112,46,Male,4,2,19,7,1.0,0,0,False
37113,46,Male,4,2,20,5,0.975342,0,0,False
37114,46,Male,4,2,21,1,1.0,0,0,False
37115,46,Male,4,2,22,7,1.0,0,0,False
37116,46,Male,4,2,23,5,0.487671,0,0,False
37117,46,Male,4,2,23,7,1.0,0,0,False
37118,46,Male,4,2,25,2,1.0,0,0,False
37119,46,Male,4,2,26,1,0.216438,0,0,False
37120,46,Male,4,2,33,1,1.0,0,0,False
37121,46,Male,4,2,40,1,1.0,0,0,False
37122,46,Male,4,2,41,7,1.0,0,0,False
37123,46,Male,4,2,49,7,1.391781,0,0,False
37124,46,Male,4,3,0,1,2.293151,0,0,False
37125,46,Male,4,3,0,2,1.632877,0,0,False
37126,46,Male,4,3,0,6,0.0,0,0,True
37127,46,Male,4,3,0,7,2.20274,0,0,False
37128,46,Male,4,3,1,1,14.13151,0,0,False
37129,46,Male,4,3,1,2,2.430137,0,0,False
37130,46,Male,4,3,1,3,3.213699,0,0,False
37131,46,Male,4,3,1,4,1.753425,0,0,False
37132,46,Male,4,3,1,5,2.720548,0,0,False
37133,46,Male,4,3,1,6,1.50137,0,0,False
37134,46,Male,4,3,1,7,31.21096,0,0,False
37135,46,Male,4,3,2,1,3.89589,0,0,False
37136,46,Male,4,3,2,2,5.70411,0,0,False
37137,46,Male,4,3,2,3,1.50411,0,0,False
37138,46,Male,4,3,2,4,0.50137,0,0,False
37139,46,Male,4,3,2,5,2.890411,0,0,False
37140,46,Male,4,3,2,6,0.287671,0,0,False
37141,46,Male,4,3,2,7,15.93973,0,0,False
37142,46,Male,4,3,3,1,0.49863,0,0,False
37143,46,Male,4,3,3,2,3.931507,0,0,False
37144,46,Male,4,3,3,3,2.915068,0,0,False
37145,46,Male,4,3,3,4,3.408219,0,0,False
37146,46,Male,4,3,3,5,0.49863,0,0,False
37147,46,Male,4,3,3,6,1.671233,0,0,False
37148,46,Male,4,3,3,7,13.47671,0,0,False
37149,46,Male,4,3,4,1,2.583562,0,0,False
37150,46,Male,4,3,4,2,2.320548,0,0,False
37151,46,Male,4,3,4,3,4.726027,0,0,False
37152,46,Male,4,3,4,4,3.783562,0,0,False
37153,46,Male,4,3,4,5,1.008219,0,0,False
37154,46,Male,4,3,4,6,0.827397,0,0,False
37155,46,Male,4,3,4,7,16.49589,0,0,False
37156,46,Male,4,3,5,1,1.936986,0,0,False
37157,46,Male,4,3,5,2,1.594521,0,0,False
37158,46,Male,4,3,5,3,2.0,0,0,False
37159,46,Male,4,3,5,4,3.747945,0,0,False
37160,46,Male,4,3,5,5,0.49863,0,0,False
37161,46,Male,4,3,5,6,1.975342,0,0,False
37162,46,Male,4,3,5,7,16.63288,0,0,False
37163,46,Male,4,3,6,2,3.531507,0,0,False
37164,46,Male,4,3,6,4,2.789041,0,0,False
37165,46,Male,4,3,6,5,2.506849,0,0,False
37166,46,Male,4,3,6,6,0.065753,0,0,False
37167,46,Male,4,3,6,7,6.479452,0,0,False
37168,46,Male,4,3,7,1,1.161644,0,0,False
37169,46,Male,4,3,7,2,1.942466,0,0,False
37170,46,Male,4,3,7,3,0.005479,0,0,False
37171,46,Male,4,3,7,5,1.0,0,0,False
37172,46,Male,4,3,7,7,8.10411,0,0,False
37173,46,Male,4,3,8,2,0.967123,0,0,False
37174,46,Male,4,3,8,4,1.50137,0,0,False
37175,46,Male,4,3,8,5,0.334247,0,0,False
37176,46,Male,4,3,8,7,6.90137,0,0,False
37177,46,Male,4,3,9,1,1.213699,0,0,False
37178,46,Male,4,3,9,2,1.0,0,0,False
37179,46,Male,4,3,9,3,0.317808,0,0,False
37180,46,Male,4,3,9,4,1.112329,0,0,False
37181,46,Male,4,3,9,5,0.50137,0,0,False
37182,46,Male,4,3,9,7,3.342466,0,0,False
37183,46,Male,4,3,10,1,1.487671,0,0,False
37184,46,Male,4,3,10,2,0.49589,0,0,False
37185,46,Male,4,3,10,4,0.49863,0,0,False
37186,46,Male,4,3,10,7,0.967123,0,0,False
37187,46,Male,4,3,11,1,1.219178,0,0,False
37188,46,Male,4,3,11,2,0.465753,0,0,False
37189,46,Male,4,3,11,5,1.0,0,0,False
37190,46,Male,4,3,11,6,1.0,0,0,False
37191,46,Male,4,3,11,7,4.460274,0,0,False
37192,46,Male,4,3,12,1,4.764384,0,0,False
37193,46,Male,4,3,12,2,3.128767,0,0,False
37194,46,Male,4,3,12,3,0.873973,0,0,False
37195,46,Male,4,3,12,4,1.0,0,0,False
37196,46,Male,4,3,12,5,0.945205,0,0,False
37197,46,Male,4,3,12,7,2.041096,0,0,False
37198,46,Male,4,3,13,1,4.857534,0,0,False
37199,46,Male,4,3,13,2,2.263014,0,0,False
37200,46,Male,4,3,13,4,0.89589,0,0,False
37201,46,Male,4,3,13,5,2.59726,0,0,False
37202,46,Male,4,3,13,6,1.161644,0,0,False
37203,46,Male,4,3,13,7,3.860274,0,0,False
37204,46,Male,4,3,14,1,0.334247,0,0,False
37205,46,Male,4,3,14,2,1.80274,0,0,False
37206,46,Male,4,3,14,3,0.917808,0,0,False
37207,46,Male,4,3,14,4,1.134247,0,0,False
37208,46,Male,4,3,14,5,0.167123,0,0,False
37209,46,Male,4,3,14,6,2.386301,0,0,False
37210,46,Male,4,3,14,7,6.131507,0,0,False
37211,46,Male,4,3,15,1,4.657534,0,0,False
